portion_id	analyte_id	bcr_analyte_uuid	subportion_sequence	gel_image_file	well_number	analyte_type	is_derived_from_ffpe	bcr_analyte_barcode	amount	a260_a280_ratio	concentration	spectrophotometer_method	analyte_type_id
TCGA-EJ-5494-01A-01	TCGA-EJ-5494-01A-01R	bacbb522-cd4c-4af6-bbe8-66e8a8f67eb6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5494-01A-01R	69.8	1.8	0.15	UV Spec	R
TCGA-HC-7750-10A-01	TCGA-HC-7750-10A-01D	3ed07349-0ca7-4baa-b115-e38be2e80620		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7750-10A-01D	84.6		0.14	PicoGreen	D
TCGA-EJ-5494-01A-01	TCGA-EJ-5494-01A-01W	bf2723ec-14bc-4e1f-a11d-ff289ee2712d		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5494-01A-01W	170		0.5	UV Spec	W
TCGA-HC-7745-11A-01	TCGA-HC-7745-11A-01W	b135b2bc-f6a6-4f84-a448-2c602ab52060		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7745-11A-01W	140		0.5	PicoGreen	W
TCGA-EJ-7784-11A-01	TCGA-EJ-7784-11A-01D	28878766-f588-4948-b657-3a476f3f83cb		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7784-11A-01D	231.3		0.15	PicoGreen	D
TCGA-HC-7745-11A-01	TCGA-HC-7745-11A-01R	f827ebbd-3635-4f97-b1df-ff5c06d465f7		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-7745-11A-01R	15.2		0.15	UV Spec	R
TCGA-EJ-7321-11A-01	TCGA-EJ-7321-11A-01W	d9b3c2ca-2c9b-4ba1-a222-5e5f288446e5		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7321-11A-01W	210		0.5	PicoGreen	W
TCGA-EJ-7321-11A-01	TCGA-EJ-7321-11A-01R	ba86e7a1-0548-4950-ba84-b3ce15458ca6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7321-11A-01R	101.2		0.15	UV Spec	R
TCGA-V1-A9OT-01A-11	TCGA-V1-A9OT-01A-11R	A5F17A32-E1EC-4872-AA63-9AB632EB0E44	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-V1-A9OT-01A-11R	41.16	1.85	0.17	UV Spec	R
TCGA-EJ-7321-11A-01	TCGA-EJ-7321-11A-01D	a7909b13-70cf-4ebf-8bc2-84bf5c25eb83		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7321-11A-01D	322		0.17	PicoGreen	D
TCGA-YL-A8SH-01B-11	TCGA-YL-A8SH-01B-11W	6E5B3E1A-C987-416F-A5E1-2F151AEE334E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8SH-01B-11W					W
TCGA-HC-7748-10A-01	TCGA-HC-7748-10A-01D	7b2584bc-d4f9-4a49-8f8d-bcec8cbea0b4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7748-10A-01D	322.6		0.15	PicoGreen	D
TCGA-V1-A9OT-01A-11	TCGA-V1-A9OT-01A-11D	B133D229-8699-46A9-9C6D-59F3D1261214	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A9OT-01A-11D	39.32		0.16	PicoGreen	D
TCGA-HC-A48F-01A-11	TCGA-HC-A48F-01A-11W	93B63161-FD31-424C-B127-C5F42650AC65	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A48F-01A-11W					W
TCGA-EJ-5504-01A-01	TCGA-EJ-5504-01A-01R	6c9e9afb-f5f0-4282-98a3-dae4c5ed9658		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5504-01A-01R	130.8	1.8	0.15	UV Spec	R
TCGA-VP-A879-01A-11	TCGA-VP-A879-01A-11D	287863B9-0249-4373-AA75-64C6CFA69214	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VP-A879-01A-11D	14.13		0.15	PicoGreen	D
TCGA-XK-AAJU-10A-01	TCGA-XK-AAJU-10A-01D	BE279234-A36C-4F9D-A321-1D737DCA95EF		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XK-AAJU-10A-01D	72.62		0.15	PicoGreen	D
TCGA-EJ-5504-01A-01	TCGA-EJ-5504-01A-01D	1fac4bea-a051-4d41-b449-00218fe03709		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5504-01A-01D	125.7	1.9	0.15	UV Spec	D
TCGA-KK-A7AZ-11A-11	TCGA-KK-A7AZ-11A-11D	577AC163-35FA-4403-816A-39EDAEFC8867	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A7AZ-11A-11D	32.06		0.16	PicoGreen	D
TCGA-VN-A88N-01A-11	TCGA-VN-A88N-01A-11R	8EC569E4-D542-40E5-9312-3DDE99786900	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VN-A88N-01A-11R	43.01	1.67	0.15	UV Spec	R
TCGA-V1-A8WN-10A-01	TCGA-V1-A8WN-10A-01D	279FB20D-5D7D-4052-85F0-C91591B82F99		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A8WN-10A-01D	11.13		0.14	PicoGreen	D
TCGA-VN-A88N-01A-11	TCGA-VN-A88N-01A-11W	A0E9376C-2260-4E1B-9916-F297D5528718	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VN-A88N-01A-11W					W
TCGA-EJ-5532-10A-01	TCGA-EJ-5532-10A-01D	2b0a6d4c-af94-42e9-94b1-ba4994da6f2c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5532-10A-01D	665.4	1.9	0.16	UV Spec	D
TCGA-VN-A88N-01A-11	TCGA-VN-A88N-01A-11D	617A5C5E-BB19-4B3F-B91D-D9E065B59AA7	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VN-A88N-01A-11D	30		0.14	PicoGreen	D
TCGA-G9-6370-01A-11	TCGA-G9-6370-01A-11W	22698762-8994-488f-a87f-55234c04539b	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6370-01A-11W	187		0.5	PicoGreen	W
TCGA-EJ-7115-01A-11	TCGA-EJ-7115-01A-11D	6d71c890-b178-44f1-ad5c-855394dbae02	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7115-01A-11D	39.3		0.13	PicoGreen	D
TCGA-EJ-AB27-10A-01	TCGA-EJ-AB27-10A-01D	271B8407-EC20-446F-8F46-A2793317B3E8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-AB27-10A-01D	22.43		0.17	PicoGreen	D
TCGA-J4-A67K-10A-01	TCGA-J4-A67K-10A-01W	00546DA0-68FF-4A88-BFB4-AAFDC2191D5E		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67K-10A-01W					W
TCGA-EJ-A7NF-01A-11	TCGA-EJ-A7NF-01A-11W	6D7C8035-AEAA-4D5F-8781-D971FF979A85	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A7NF-01A-11W					W
TCGA-EJ-A65F-01A-21	TCGA-EJ-A65F-01A-21R	003322E8-58F3-42E2-9677-CEC20B0CDA71	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A65F-01A-21R	13.67	1.83	0.15	UV Spec	R
TCGA-EJ-A7NF-01A-11	TCGA-EJ-A7NF-01A-11R	9B9DE1CC-830C-462A-B713-E3C162FCF72E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A7NF-01A-11R	60.4	1.98	0.18	UV Spec	R
TCGA-EJ-A65F-01A-21	TCGA-EJ-A65F-01A-21W	93906E0B-7B77-4558-9818-A98B8CF69465	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A65F-01A-21W					W
TCGA-J4-A67K-10A-01	TCGA-J4-A67K-10A-01D	D357A0B2-03E4-498A-B2C4-D98CAFC14B85		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67K-10A-01D	34.6		0.14	PicoGreen	D
TCGA-EJ-A7NF-01A-11	TCGA-EJ-A7NF-01A-11D	279E76B2-440C-4163-B179-5FA77BEB0421	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A7NF-01A-11D	8.23		0.16	PicoGreen	D
TCGA-EJ-A65F-01A-21	TCGA-EJ-A65F-01A-21D	5069FDC3-2595-4DB0-9420-953618A67F1D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A65F-01A-21D	14.81		0.15	PicoGreen	D
TCGA-J4-A67L-10A-01	TCGA-J4-A67L-10A-01D	19C0647D-089D-4B73-815D-1E4A2C2A7C88		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67L-10A-01D	99.41		0.16	PicoGreen	D
TCGA-EJ-7218-01B-11	TCGA-EJ-7218-01B-11W	26A3471E-DA10-4E90-9A47-BA6CB1BFB537	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7218-01B-11W					W
TCGA-XK-AAIV-01A-11	TCGA-XK-AAIV-01A-11D	CCC457CD-9AD8-4C6E-8DB4-708458D98107	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XK-AAIV-01A-11D	12.51		0.17	PicoGreen	D
TCGA-FC-A8O0-10A-01	TCGA-FC-A8O0-10A-01W	2A1C705D-2A5F-4A88-AB6B-F559DDEBEF0D		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-FC-A8O0-10A-01W					W
TCGA-YL-A8SL-01B-21	TCGA-YL-A8SL-01B-21W	BCA9EDC1-4F60-4B10-A765-BB919E413926	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8SL-01B-21W					W
TCGA-EJ-7218-01B-11	TCGA-EJ-7218-01B-11R	E80C988A-76F9-41E3-A390-63961751F270	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7218-01B-11R	51.94	1.89	0.18	UV Spec	R
TCGA-EJ-7315-11A-01	TCGA-EJ-7315-11A-01W	9f49e049-5424-4070-809d-77db0f1e26a5		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7315-11A-01W	176		0.5	PicoGreen	W
TCGA-EJ-7315-11A-01	TCGA-EJ-7315-11A-01R	d3b22baa-cef1-4b96-a563-3b70b5a94c4b		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7315-11A-01R	138.2		0.15	UV Spec	R
TCGA-EJ-7218-01B-11	TCGA-EJ-7218-01B-11D	F17F7EA7-9377-496D-97D1-DC433C8D2AF3	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7218-01B-11D	29.94		0.16	PicoGreen	D
TCGA-J4-A67L-10A-01	TCGA-J4-A67L-10A-01W	C40AABFD-B6ED-4720-8448-01D321FA1C39		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67L-10A-01W					W
TCGA-YL-A8SL-01B-21	TCGA-YL-A8SL-01B-21D	B8DEB623-D030-41D6-B1B5-E918D64E6712	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8SL-01B-21D	26.5		0.16	PicoGreen	D
TCGA-FC-A8O0-10A-01	TCGA-FC-A8O0-10A-01D	2412ADD9-68E0-4378-8FB4-673E804174FD		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-FC-A8O0-10A-01D	18.81		0.15	PicoGreen	D
TCGA-EJ-7315-11A-01	TCGA-EJ-7315-11A-01D	3d9e0a69-b3d9-4eb5-a5e6-1ee42c4033d6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7315-11A-01D	335.6		0.15	PicoGreen	D
TCGA-HC-7209-10A-01	TCGA-HC-7209-10A-01D	c8960a83-bbae-4e9f-a637-845041b7969c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7209-10A-01D	132.6		0.14	PicoGreen	D
TCGA-HC-8259-11A-01	TCGA-HC-8259-11A-01W	898dc263-e0e8-4289-9163-a968bf973f0c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8259-11A-01W	212		0.5	PicoGreen	W
TCGA-KC-A7F3-10A-01	TCGA-KC-A7F3-10A-01D	7D09A1B1-BF82-4A1C-89BA-DC3789364930		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KC-A7F3-10A-01D	9.72		0.14	PicoGreen	D
TCGA-HC-8259-11A-01	TCGA-HC-8259-11A-01R	95ef715f-2d21-4214-905a-8ac2e1e98d83		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-8259-11A-01R	247.2		0.14	UV Spec	R
TCGA-HC-A6AQ-10A-01	TCGA-HC-A6AQ-10A-01W	04738306-DD7D-4581-A853-5BC649748062		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A6AQ-10A-01W					W
TCGA-EJ-A46E-01A-31	TCGA-EJ-A46E-01A-31D	F1282946-32C4-44BF-A3D2-0D87764F0C28	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A46E-01A-31D	29.77		0.16	PicoGreen	D
TCGA-EJ-7317-10A-01	TCGA-EJ-7317-10A-01W	0af4b810-e784-4aea-aa9a-dd3f10e21477		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7317-10A-01W	168		0.5	PicoGreen	W
TCGA-EJ-7115-01A-11	TCGA-EJ-7115-01A-11R	c6f77eed-66a4-4c79-b0f5-05acedfbc2fb	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7115-01A-11R	10.2		0.13	UV Spec	R
TCGA-G9-6385-10A-01	TCGA-G9-6385-10A-01W	21b31e42-c9f6-4f86-85c9-53cc70c3e6bf		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6385-10A-01W	197		0.5	PicoGreen	W
TCGA-HC-8259-11A-01	TCGA-HC-8259-11A-01D	224fe95c-9bc8-4872-a8e9-9d841fba13f2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8259-11A-01D	197.6		0.14	PicoGreen	D
TCGA-HC-A6AQ-10A-01	TCGA-HC-A6AQ-10A-01D	09F5EED6-0035-49F1-8431-35913A80F882		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A6AQ-10A-01D	38.45		0.16	PicoGreen	D
TCGA-ZG-A8QW-10A-01	TCGA-ZG-A8QW-10A-01W	342FCE75-6F75-4613-80F3-84B098130E0B		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-ZG-A8QW-10A-01W					W
TCGA-KC-A7F3-10A-01	TCGA-KC-A7F3-10A-01W	A8E4A6A6-B63B-4273-A89F-9A17768AEC95		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KC-A7F3-10A-01W					W
TCGA-EJ-5532-10A-01	TCGA-EJ-5532-10A-01W	8303b79b-a323-4e47-bcae-e672d971d278		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5532-10A-01W	182		0.5	UV Spec	W
TCGA-EJ-A46E-01A-31	TCGA-EJ-A46E-01A-31R	E581F8DC-7ECA-44D5-A686-FF83DF3D3BC2	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A46E-01A-31R	16.91	1.84	0.16	UV Spec	R
TCGA-H9-A6BY-01A-11	TCGA-H9-A6BY-01A-11D	BB818328-3DC9-455F-873D-57A2D4D73965	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-H9-A6BY-01A-11D	26.43		0.15	PicoGreen	D
TCGA-YL-A9WI-01A-11	TCGA-YL-A9WI-01A-11R	7B8A23B7-CF14-42B1-A14C-333D9CFFE918	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-YL-A9WI-01A-11R	60.1	1.88	0.18	UV Spec	R
TCGA-EJ-7782-11A-01	TCGA-EJ-7782-11A-01D	47a140f6-c85b-481c-94c5-a4d219582ba6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7782-11A-01D	203.3		0.15	PicoGreen	D
TCGA-G9-6384-10A-01	TCGA-G9-6384-10A-01D	b7805a01-eebb-4460-8b44-4523e3a275a2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6384-10A-01D	43.7	1.9	0.13	UV Spec	D
TCGA-EJ-7115-01A-11	TCGA-EJ-7115-01A-11W	79936791-2b96-4766-8e04-1a4976eaad0a	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7115-01A-11W	159		0.5	PicoGreen	W
TCGA-HC-A6HX-01A-11	TCGA-HC-A6HX-01A-11D	172A9BAF-D876-4319-85F5-9FBEC66B9699	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A6HX-01A-11D	22.55		0.15	PicoGreen	D
TCGA-G9-6384-10A-01	TCGA-G9-6384-10A-01W	ba088cf5-95de-444c-ac7a-8526f3f0e3f7		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6384-10A-01W	204		0.5	PicoGreen	W
TCGA-EJ-7782-11A-01	TCGA-EJ-7782-11A-01W	f0e8eb7b-3e6f-4489-b370-cedd5cabba63		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7782-11A-01W	168		0.5	PicoGreen	W
TCGA-H9-A6BY-01A-11	TCGA-H9-A6BY-01A-11W	FAB33D2F-FF11-434A-9132-3A2F2AF74B6A	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-H9-A6BY-01A-11W					W
TCGA-EJ-7782-11A-01	TCGA-EJ-7782-11A-01R	b7d8fc3f-6372-4b8b-91bb-c545fe4d8987		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7782-11A-01R	58.2		0.17	UV Spec	R
TCGA-H9-A6BY-01A-11	TCGA-H9-A6BY-01A-11R	D27489D5-E349-4B30-8649-E694ED0BC5CB	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-H9-A6BY-01A-11R	24.87	1.89	0.17	UV Spec	R
TCGA-J4-A83J-11A-11	TCGA-J4-A83J-11A-11R	0F7112D4-354D-4E0E-B280-F1DD64A55D25	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-J4-A83J-11A-11R	14.09	1.76	0.17	UV Spec	R
TCGA-HC-A6HX-01A-11	TCGA-HC-A6HX-01A-11R	0AA59C62-341D-45C1-AD72-53B291F3DFC8	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-A6HX-01A-11R	15.25	1.83	0.17	UV Spec	R
TCGA-HC-A6HX-01A-11	TCGA-HC-A6HX-01A-11W	F8BE253C-2BFE-46D1-8291-47B46FE52CF9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A6HX-01A-11W					W
TCGA-KK-A8I4-01A-11	TCGA-KK-A8I4-01A-11D	CA3FA2C8-E09A-4448-80C0-6F0ECC75AC9C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8I4-01A-11D	32.92		0.17	PicoGreen	D
TCGA-HC-7744-01A-11	TCGA-HC-7744-01A-11W	a1e20e19-61b6-4ae0-893f-b1fcc429c633	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7744-01A-11W	207		0.5	PicoGreen	W
TCGA-G9-6499-11A-02	TCGA-G9-6499-11A-02R	ab2dee15-615d-4a22-9430-89dcfeca0dcd		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6499-11A-02R	47.2	1.8	0.15	UV Spec	R
TCGA-HC-7744-01A-11	TCGA-HC-7744-01A-11R	2eacf03f-0495-4d28-ba70-f5856e199d61	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-7744-01A-11R	118.2		0.16	UV Spec	R
TCGA-G9-6499-11A-02	TCGA-G9-6499-11A-02W	a401de2b-a261-4ee5-9878-636afa2af11e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6499-11A-02W	171		0.5	PicoGreen	W
TCGA-KK-A8I4-01A-11	TCGA-KK-A8I4-01A-11W	E7978A8B-D88F-4A2E-88E5-12E78FD68749		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A8I4-01A-11W					W
TCGA-YL-A8SL-10A-01	TCGA-YL-A8SL-10A-01W	82A7383F-DBA5-4DA9-A649-B4909B294DC2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8SL-10A-01W					W
TCGA-KK-A8I4-01A-11	TCGA-KK-A8I4-01A-11R	4A117BB4-45D0-4417-A1D7-5A1328D93AD6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A8I4-01A-11R	25.37	1.81	0.17	UV Spec	R
TCGA-HC-7744-01A-11	TCGA-HC-7744-01A-11D	3b00d86c-ebfe-49d8-8b39-093059ac12d6	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7744-01A-11D	170.3		0.15	PicoGreen	D
TCGA-G9-6499-11A-02	TCGA-G9-6499-11A-02D	0314a7b0-fc71-4220-8177-992a6f7cee38		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6499-11A-02D	242.7	1.9	0.15	UV Spec	D
TCGA-G9-6498-10A-01	TCGA-G9-6498-10A-01D	f6a7efec-dd92-4c42-a27c-716cc34ae65f		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6498-10A-01D	18.3		0.16	PicoGreen	D
TCGA-YL-A8SP-01B-11	TCGA-YL-A8SP-01B-11D	23B86C09-BE7C-484D-86C7-FDF6AC2C9A5A	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8SP-01B-11D	31.05		0.16	PicoGreen	D
TCGA-J9-A8CM-10A-01	TCGA-J9-A8CM-10A-01D	1A95CA2A-9FDD-4132-9116-EDBEE16EE4E2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J9-A8CM-10A-01D	14.9		0.14	PicoGreen	D
TCGA-EJ-5521-01A-01	TCGA-EJ-5521-01A-01W	edc55283-f310-4afd-ba74-1122c5bc8d70		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5521-01A-01W	161		0.5	UV Spec	W
TCGA-EJ-7792-11A-01	TCGA-EJ-7792-11A-01W	fc717540-23a8-4553-9b97-23fee3e4b5c1		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7792-11A-01W	158		0.5	PicoGreen	W
TCGA-EJ-5521-01A-01	TCGA-EJ-5521-01A-01R	fdfdffab-e4c1-4982-8b71-add81e96aa54		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5521-01A-01R	71.8	1.7	0.14	UV Spec	R
TCGA-EJ-7792-11A-01	TCGA-EJ-7792-11A-01R	1573e0e3-c372-48ac-a6d2-146b88117ddc		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7792-11A-01R	63.2		0.15	UV Spec	R
TCGA-G9-6498-10A-01	TCGA-G9-6498-10A-01W	ED21A8D2-D7D4-4260-AD14-15EC65C3FE23		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6498-10A-01W					W
TCGA-EJ-7792-11A-01	TCGA-EJ-7792-11A-01D	02b2b280-dca7-4781-9ae6-55c8605e7d8f		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7792-11A-01D	252.3		0.14	PicoGreen	D
TCGA-EJ-5521-01A-01	TCGA-EJ-5521-01A-01D	b35f83d3-2eac-4ef5-8c47-7d967da1ecd4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5521-01A-01D	72.7	1.9	0.14	UV Spec	D
TCGA-J9-A8CM-10A-01	TCGA-J9-A8CM-10A-01W	E0EE60C9-17C5-48D6-8A54-B853719BC710		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J9-A8CM-10A-01W					W
TCGA-J4-AATV-01A-11	TCGA-J4-AATV-01A-11D	A89A7EC4-411B-4034-AA01-F049BA74DE25	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-AATV-01A-11D	26.57		0.15	PicoGreen	D
TCGA-EJ-A8FS-10A-01	TCGA-EJ-A8FS-10A-01D	FF691772-2AAF-4C9E-A4AD-19488A13DFD2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A8FS-10A-01D	5.88		0.15	PicoGreen	D
TCGA-EJ-7785-10A-01	TCGA-EJ-7785-10A-01W	095896d3-7f10-4c18-83f1-00ad489dbe08		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7785-10A-01W	164		0.5	PicoGreen	W
TCGA-YL-A9WI-10A-01	TCGA-YL-A9WI-10A-01W	314CFE0F-37EB-4438-96A1-5C6698133E05		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A9WI-10A-01W					W
