aliquot_id	file_id	protocol_ref	protocol_component_versions	parent_alignment_ref	gene_annotation_ref	data_transformation_name	derived_data_file	tcga_data_type	tcga_data_level	tcga_archive_name
TCGA-2A-A8W3-01A-11R-A37L-07	a6841939-e9fa-43cf-9f64-b1b3c57a2576	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2448613.a6841939-e9fa-43cf-9f64-b1b3c57a2576.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a6841939-e9fa-43cf-9f64-b1b3c57a2576 gene_expression	unc.edu.a6841939-e9fa-43cf-9f64-b1b3c57a2576.2449087.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-A8W3-01A-11R-A37L-07	a6841939-e9fa-43cf-9f64-b1b3c57a2576	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2448613.a6841939-e9fa-43cf-9f64-b1b3c57a2576.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a6841939-e9fa-43cf-9f64-b1b3c57a2576 gene_expression	unc.edu.a6841939-e9fa-43cf-9f64-b1b3c57a2576.2449268.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-A8W3-01A-11R-A37L-07	a6841939-e9fa-43cf-9f64-b1b3c57a2576	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2448613.a6841939-e9fa-43cf-9f64-b1b3c57a2576.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a6841939-e9fa-43cf-9f64-b1b3c57a2576 gene_expression	unc.edu.a6841939-e9fa-43cf-9f64-b1b3c57a2576.2448625.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-A8W3-01A-11R-A37L-07	a6841939-e9fa-43cf-9f64-b1b3c57a2576	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2448613.a6841939-e9fa-43cf-9f64-b1b3c57a2576.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a6841939-e9fa-43cf-9f64-b1b3c57a2576 gene_expression	unc.edu.a6841939-e9fa-43cf-9f64-b1b3c57a2576.2449131.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-A8W3-01A-11R-A37L-07	a6841939-e9fa-43cf-9f64-b1b3c57a2576	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2448613.a6841939-e9fa-43cf-9f64-b1b3c57a2576.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a6841939-e9fa-43cf-9f64-b1b3c57a2576 gene_expression	unc.edu.a6841939-e9fa-43cf-9f64-b1b3c57a2576.2449132.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603821.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603820.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603918.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603229.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603836.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYF-01A-11R-A41O-07	fe001be4-0c13-4754-8888-3961c98ccfe9	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2603202.fe001be4-0c13-4754-8888-3961c98ccfe9.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	fe001be4-0c13-4754-8888-3961c98ccfe9 gene_expression	unc.edu.fe001be4-0c13-4754-8888-3961c98ccfe9.2603835.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602646.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602645.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602835.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2601087.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602660.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYO-01A-11R-A41O-07	024fc1c9-4502-4293-a555-9bb7e5536f45	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2601036.024fc1c9-4502-4293-a555-9bb7e5536f45.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	024fc1c9-4502-4293-a555-9bb7e5536f45 gene_expression	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602661.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2601221.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2601220.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2601543.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2600659.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2601265.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-2A-AAYU-01A-11R-A41O-07	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2600638.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d gene_expression	unc.edu.a16dcbd7-29fc-4dc3-8b6b-43a06c355e9d.2601266.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2616084.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2616083.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2616211.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2615816.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2616100.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-4L-AA1F-01A-11R-A41O-07	824f212a-b8a3-429e-a8f1-df83302fa1cf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2615804.824f212a-b8a3-429e-a8f1-df83302fa1cf.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	824f212a-b8a3-429e-a8f1-df83302fa1cf gene_expression	unc.edu.824f212a-b8a3-429e-a8f1-df83302fa1cf.2616101.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1758494.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1234613.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1247569.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1247618.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1247570.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5737-01A-11R-1580-07	b966ca07-fd34-4428-a460-1ba57a3e519d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1234525.b966ca07-fd34-4428-a460-1ba57a3e519d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b966ca07-fd34-4428-a460-1ba57a3e519d gene_expression	unc.edu.b966ca07-fd34-4428-a460-1ba57a3e519d.1247623.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5738-01A-11R-1580-07	e5db7986-223c-4ee2-a4c8-c4e8bbb510f3	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1224092.e5db7986-223c-4ee2-a4c8-c4e8bbb510f3.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	e5db7986-223c-4ee2-a4c8-c4e8bbb510f3 gene_expression	unc.edu.e5db7986-223c-4ee2-a4c8-c4e8bbb510f3.1759928.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-CH-5738-01A-11R-1580-07	e5db7986-223c-4ee2-a4c8-c4e8bbb510f3	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1224092.e5db7986-223c-4ee2-a4c8-c4e8bbb510f3.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	e5db7986-223c-4ee2-a4c8-c4e8bbb510f3 gene_expression	unc.edu.e5db7986-223c-4ee2-a4c8-c4e8bbb510f3.1224610.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
